Loan ID,Customer ID,Principal Amount,Status,Outstanding Balance,Total Paid,Created At
785,527,364000.0,rejected,418600.0,0.0,2025-09-20 15:37:00
786,527,774200.0,pending,867104.0,0.0,2025-10-28 08:27:00
787,528,19000.0,active,14566.67,7283.33,2026-03-07 12:13:00
788,528,325300.0,pending,335059.0,0.0,2025-05-23 10:01:00
789,529,1055500.0,cleared,0.0,1081887.5,2025-05-07 09:51:00
790,529,18100.0,reviewing,20272.0,0.0,2025-09-01 12:38:00
791,530,270900.0,screening,319662.0,0.0,2025-07-25 14:16:00
792,531,1513400.0,active,1563846.67,312769.33,2025-12-27 13:06:00
793,532,312500.0,defaulted,335937.5,0.0,2025-10-16 16:09:00
794,532,1987800.0,active,1808898.0,775242.0,2025-10-31 08:55:00
795,533,1768000.0,cleared,0.0,2545920.0,2025-06-25 12:20:00
796,533,381200.0,disbursed,487936.0,0.0,2025-07-01 14:12:00
797,534,53700.0,approved,64440.0,0.0,2026-01-30 15:21:00
798,535,194900.0,pending,247523.0,0.0,2025-05-19 10:21:00
799,535,91900.0,pending,130498.0,0.0,2025-08-25 16:28:00
800,536,1226500.0,cleared,0.0,1594450.0,2025-08-15 10:12:00
801,537,531500.0,cleared,0.0,595280.0,2025-05-10 13:18:00
802,538,1123500.0,disbursed,1151587.5,0.0,2025-11-16 10:54:00
803,539,1378800.0,defaulted,1551150.0,0.0,2025-10-03 09:31:00
804,540,391200.0,reviewing,400980.0,0.0,2025-07-29 15:54:00
805,541,275200.0,pending,313728.0,0.0,2025-08-17 11:40:00
806,542,913800.0,rejected,1315872.0,0.0,2025-06-27 10:23:00
807,542,49800.0,screening,57270.0,0.0,2025-06-08 13:04:00
808,543,21000.0,active,8050.0,16100.0,2025-08-11 13:28:00
809,544,481400.0,active,340189.33,170094.67,2025-11-11 09:27:00
810,545,880600.0,disbursed,924630.0,0.0,2025-05-04 09:19:00
811,546,1328000.0,screening,1381120.0,0.0,2025-06-14 17:49:00
812,547,90000.0,pending,99000.0,0.0,2025-11-06 12:12:00
813,548,2000.0,pending,2200.0,0.0,2025-12-19 08:24:00
814,549,389500.0,pending,471295.0,0.0,2025-10-10 08:26:00
815,549,1866500.0,approved,2127810.0,0.0,2025-08-02 16:53:00
816,550,153200.0,active,0.0,159328.0,2025-10-21 12:36:00
817,551,1030000.0,disbursed,1060900.0,0.0,2026-02-28 14:29:00
818,552,626800.0,active,325936.0,488904.0,2025-12-20 11:52:00
819,552,146000.0,disbursed,181040.0,0.0,2025-12-08 10:56:00
820,553,909000.0,disbursed,1099890.0,0.0,2025-08-29 10:26:00
821,554,868300.0,active,490107.1,612633.9,2025-12-19 16:35:00
822,554,393600.0,disbursed,417216.0,0.0,2025-05-06 09:26:00
823,555,924100.0,active,0.0,947202.5,2025-08-13 10:21:00
824,556,1778000.0,defaulted,1706880.0,426720.0,2025-06-05 11:25:00
825,557,140100.0,cleared,0.0,143602.5,2025-10-24 09:03:00
826,557,160700.0,disbursed,168735.0,0.0,2025-11-22 08:46:00
827,558,730900.0,disbursed,774754.0,0.0,2025-10-14 16:24:00
828,559,1532700.0,cleared,0.0,1808586.0,2025-06-30 16:57:00
829,560,884200.0,active,387574.36,775148.64,2025-08-21 11:57:00
830,560,429600.0,active,419780.57,69963.43,2026-01-13 17:31:00
831,561,1774000.0,disbursed,2270720.0,0.0,2026-01-03 15:11:00
832,562,335900.0,pending,362772.0,0.0,2026-03-29 12:02:00
833,563,93700.0,reviewing,107755.0,0.0,2025-12-19 15:42:00
834,564,1993100.0,pending,2830202.0,0.0,2025-09-16 08:15:00
835,564,15700.0,active,13816.0,3454.0,2026-02-08 17:22:00
836,564,1721700.0,screening,2203776.0,0.0,2025-06-12 17:54:00
837,565,1173700.0,approved,1625574.5,0.0,2026-05-06 10:44:00
838,566,621600.0,reviewing,845376.0,0.0,2025-08-28 08:23:00
839,567,535700.0,rejected,567842.0,0.0,2025-10-02 10:03:00
840,568,883600.0,cleared,0.0,1069156.0,2025-10-17 13:45:00
841,568,35700.0,active,0.0,37485.0,2025-08-10 08:48:00
842,569,780200.0,cleared,0.0,873824.0,2025-12-03 09:22:00
843,569,1013700.0,cleared,0.0,1216440.0,2025-12-07 11:48:00
844,569,92600.0,rejected,97230.0,0.0,2025-11-30 14:52:00
845,570,1062500.0,active,488750.0,733125.0,2025-09-04 16:36:00
846,570,802500.0,defaulted,621937.5,373162.5,2026-03-05 11:32:00
847,571,425000.0,disbursed,501500.0,0.0,2025-05-04 14:51:00
848,571,288800.0,active,204085.33,102042.67,2025-07-04 11:33:00
849,571,39000.0,approved,43680.0,0.0,2025-11-06 11:55:00
850,572,889300.0,cleared,0.0,1022695.0,2026-01-16 08:58:00
851,572,1286300.0,disbursed,1414930.0,0.0,2025-05-07 11:27:00
852,573,324500.0,screening,412115.0,0.0,2025-10-12 09:32:00
853,574,179900.0,screening,244664.0,0.0,2025-08-27 16:08:00
854,574,1896800.0,defaulted,1963188.0,0.0,2025-08-01 17:37:00
855,575,743700.0,written_off,773448.0,193362.0,2025-05-23 10:05:00
856,576,491400.0,disbursed,520884.0,0.0,2025-07-22 15:51:00
857,577,412900.0,active,113547.5,340642.5,2026-04-22 11:16:00
858,577,459300.0,active,110232.0,440928.0,2025-10-09 15:04:00
859,578,819700.0,active,628436.66,314218.34,2025-11-04 17:30:00
860,579,1788500.0,disbursed,2217740.0,0.0,2025-07-09 11:12:00
861,580,248800.0,screening,293584.0,0.0,2025-12-17 12:40:00
862,580,1323200.0,pending,1561376.0,0.0,2025-08-16 17:13:00
863,580,1826100.0,approved,2373930.0,0.0,2025-09-16 16:13:00
864,581,341100.0,cleared,0.0,433197.0,2025-09-11 15:54:00
865,581,178200.0,cleared,0.0,183546.0,2025-11-24 09:43:00
866,582,1136600.0,cleared,0.0,1193430.0,2026-03-26 17:26:00
867,582,1449000.0,pending,1927170.0,0.0,2025-12-16 16:00:00
868,583,360800.0,active,297660.0,99220.0,2025-05-31 12:55:00
869,583,693500.0,defaulted,742045.0,0.0,2025-10-08 11:46:00
870,583,233400.0,active,183608.0,91804.0,2026-04-24 09:29:00
871,584,659400.0,rejected,718746.0,0.0,2026-05-03 17:27:00
872,585,66300.0,approved,72930.0,0.0,2025-09-16 14:47:00
873,585,1518400.0,defaulted,1556360.0,0.0,2026-01-06 12:47:00
874,586,255000.0,disbursed,280500.0,0.0,2026-01-11 10:39:00
875,587,1835300.0,disbursed,1908712.0,0.0,2025-09-01 16:34:00
876,587,1337100.0,active,829002.0,829002.0,2026-03-29 08:06:00
877,588,485400.0,disbursed,558210.0,0.0,2025-11-06 09:08:00
878,589,44100.0,approved,50715.0,0.0,2025-08-29 10:41:00
879,590,1028600.0,active,809165.34,404582.66,2025-10-04 09:20:00
880,591,1463300.0,pending,1946189.0,0.0,2025-05-24 15:48:00
881,591,85100.0,cleared,0.0,89355.0,2026-01-04 16:34:00
882,592,1699300.0,disbursed,1767272.0,0.0,2025-12-01 12:16:00
883,593,1037800.0,disbursed,1292061.0,0.0,2026-02-15 11:41:00
884,594,489000.0,disbursed,665040.0,0.0,2025-09-29 12:27:00
885,594,215300.0,active,78225.66,156451.34,2026-04-25 12:48:00
886,595,1792200.0,approved,2329860.0,0.0,2026-03-06 08:30:00
887,596,1074500.0,disbursed,1106735.0,0.0,2025-08-19 15:55:00
888,596,1828300.0,disbursed,1874007.5,0.0,2025-05-23 14:31:00
889,597,245000.0,defaulted,343000.0,0.0,2025-08-12 08:20:00
890,597,802000.0,active,0.0,822050.0,2025-07-01 10:29:00
891,598,654300.0,active,307521.0,461281.5,2026-02-23 09:41:00
892,599,902500.0,approved,934087.5,0.0,2025-08-03 13:33:00
893,600,129300.0,defaulted,92665.0,46332.5,2025-11-10 13:47:00
894,601,1191600.0,active,1350480.0,270096.0,2026-01-27 10:31:00
895,602,169900.0,active,184341.5,26334.5,2025-08-28 13:05:00
896,603,376700.0,disbursed,384234.0,0.0,2026-04-24 16:19:00
897,604,353700.0,approved,374922.0,0.0,2025-12-30 15:37:00
898,605,1665600.0,active,1865472.0,466368.0,2026-01-02 09:11:00
899,605,270400.0,active,326883.56,40860.44,2025-06-23 15:26:00
900,605,750500.0,disbursed,975650.0,0.0,2025-05-19 15:42:00
901,606,4500.0,active,0.0,4725.0,2026-02-18 15:30:00
902,606,460200.0,disbursed,644280.0,0.0,2025-05-27 14:27:00
903,606,29100.0,pending,30555.0,0.0,2025-05-06 09:25:00
904,607,1645300.0,active,614245.34,1228490.66,2026-02-27 11:15:00
905,608,923400.0,active,544806.0,544806.0,2025-11-09 16:54:00
906,608,1570500.0,cleared,0.0,2041650.0,2026-01-01 08:45:00
907,609,89100.0,defaulted,102465.0,0.0,2025-10-31 14:07:00
908,610,101800.0,pending,122160.0,0.0,2025-06-05 10:24:00
909,610,67400.0,pending,74140.0,0.0,2025-12-31 08:50:00
910,611,290100.0,screening,348120.0,0.0,2025-12-31 15:55:00
911,612,526400.0,disbursed,542192.0,0.0,2025-11-28 17:00:00
912,613,775300.0,pending,1007890.0,0.0,2025-10-20 16:35:00
913,614,441700.0,cleared,0.0,503538.0,2025-07-01 09:03:00
914,615,609900.0,reviewing,664791.0,0.0,2025-11-23 13:50:00
915,615,8600.0,pending,10320.0,0.0,2025-08-16 12:30:00
916,616,1783700.0,active,1798564.17,359712.83,2025-06-14 16:49:00
917,617,1945900.0,written_off,2412916.0,0.0,2025-07-11 13:28:00
918,618,542300.0,written_off,498916.0,124729.0,2026-05-02 16:48:00
919,618,1897300.0,active,1290164.02,1290163.98,2026-01-01 11:57:00
920,619,131300.0,active,90597.0,60398.0,2025-05-13 11:49:00
921,620,1752400.0,pending,2278120.0,0.0,2025-11-25 10:15:00
922,621,121000.0,cleared,0.0,130075.0,2025-06-19 10:01:00
923,622,1690600.0,written_off,1994908.0,0.0,2025-08-04 17:25:00
924,622,132100.0,disbursed,151915.0,0.0,2025-07-20 17:52:00
925,623,40600.0,cleared,0.0,42630.0,2026-03-30 10:19:00
926,624,96000.0,active,52800.0,52800.0,2025-06-02 17:38:00
927,624,1649800.0,active,1138362.0,758908.0,2025-11-21 11:10:00
928,625,1167900.0,active,1214616.0,303654.0,2026-01-22 08:04:00
929,625,511800.0,pending,726756.0,0.0,2026-01-26 10:20:00
930,626,38000.0,active,29133.33,14566.67,2026-02-16 16:46:00
931,626,115900.0,defaulted,100833.0,33611.0,2026-03-17 13:30:00
932,626,146200.0,active,41667.0,125001.0,2026-04-19 14:12:00
933,627,1165200.0,active,1188504.0,396168.0,2025-12-02 12:35:00
934,628,1543400.0,pending,2099024.0,0.0,2025-06-12 16:10:00
935,629,591300.0,cleared,0.0,679995.0,2025-11-22 16:49:00
936,630,1212900.0,cleared,0.0,1503996.0,2026-04-26 17:49:00
937,630,556300.0,cleared,0.0,656434.0,2026-01-13 09:49:00
938,631,617500.0,disbursed,876850.0,0.0,2026-04-05 13:54:00
939,631,679200.0,active,156216.0,624864.0,2025-10-06 09:18:00
940,632,1594500.0,approved,2359860.0,0.0,2025-10-29 12:03:00
941,633,1922900.0,approved,2394010.5,0.0,2025-06-09 17:53:00
942,634,357300.0,active,263211.0,131605.5,2025-12-18 08:57:00
943,634,1092000.0,active,616373.35,770466.65,2025-09-18 10:18:00
944,635,124700.0,defaulted,123175.88,35193.12,2025-09-02 11:34:00
945,636,588600.0,disbursed,776952.0,0.0,2026-04-06 15:42:00
946,637,609800.0,cleared,0.0,670780.0,2025-11-18 11:50:00
947,637,1937500.0,cleared,0.0,2615625.0,2026-01-10 09:11:00
948,638,1888800.0,pending,2285448.0,0.0,2025-06-27 09:11:00
949,639,643400.0,screening,778514.0,0.0,2025-10-22 17:52:00
950,639,1790400.0,pending,2220096.0,0.0,2025-06-05 15:00:00
951,640,52600.0,active,28930.0,28930.0,2026-01-18 13:17:00
952,641,424600.0,active,240606.69,336849.31,2025-12-14 14:11:00
953,642,86500.0,disbursed,99475.0,0.0,2026-05-05 13:19:00
954,643,836900.0,reviewing,1062863.0,0.0,2026-03-15 13:15:00
955,643,954600.0,reviewing,983238.0,0.0,2026-01-28 11:51:00
956,643,1287800.0,active,206048.0,1442336.0,2025-05-23 08:03:00
957,644,981100.0,cleared,0.0,1334296.0,2025-10-09 11:32:00
958,644,329200.0,active,258970.66,129485.34,2025-05-06 15:16:00
959,645,525600.0,pending,651744.0,0.0,2025-05-27 08:42:00
960,645,277000.0,approved,282540.0,0.0,2025-11-20 08:38:00
961,646,1047100.0,disbursed,1235578.0,0.0,2026-05-02 12:16:00
962,647,832700.0,written_off,445494.5,445494.5,2025-11-13 17:13:00
963,648,1018200.0,active,687285.0,687285.0,2026-01-01 13:23:00
964,648,919100.0,disbursed,1001819.0,0.0,2025-05-08 15:48:00
965,649,514100.0,active,507816.56,145090.44,2025-06-25 10:16:00
966,650,1427600.0,active,770904.0,770904.0,2026-04-29 11:09:00
967,650,1145000.0,disbursed,1454150.0,0.0,2026-03-06 14:41:00
968,651,349200.0,active,279360.0,167616.0,2026-02-23 13:52:00
969,651,973600.0,disbursed,1061224.0,0.0,2026-04-26 16:02:00
970,652,29400.0,disbursed,32340.0,0.0,2025-06-18 09:03:00
971,652,626100.0,disbursed,795147.0,0.0,2025-06-11 15:56:00
972,653,1195800.0,active,470348.0,940696.0,2025-12-22 08:23:00
973,654,23700.0,screening,31521.0,0.0,2025-06-08 10:05:00
974,655,1738300.0,approved,2085960.0,0.0,2025-05-29 11:43:00
975,656,1792400.0,disbursed,1971640.0,0.0,2025-08-12 08:02:00
976,657,1362300.0,screening,1791424.5,0.0,2025-12-17 13:13:00
977,657,237700.0,active,68933.0,206799.0,2026-02-17 16:20:00
978,657,417700.0,screening,534656.0,0.0,2026-04-04 14:42:00
979,658,750000.0,disbursed,997500.0,0.0,2026-02-13 13:16:00
980,658,1324000.0,disbursed,1721200.0,0.0,2025-09-16 10:29:00
981,659,1718100.0,disbursed,2027358.0,0.0,2026-03-20 11:56:00
982,660,401900.0,pending,450128.0,0.0,2025-05-15 15:15:00
983,661,699700.0,pending,930601.0,0.0,2025-11-23 17:06:00
984,661,1769600.0,rejected,2388960.0,0.0,2025-07-29 09:21:00
985,661,157000.0,disbursed,204100.0,0.0,2025-11-01 17:02:00
986,662,226400.0,approved,301112.0,0.0,2025-07-03 10:04:00
987,663,776200.0,active,367401.36,734802.64,2025-08-19 12:11:00
988,664,739900.0,disbursed,1006264.0,0.0,2025-10-09 15:20:00
989,664,683000.0,written_off,846920.0,0.0,2026-03-22 09:15:00
990,665,784900.0,defaulted,839843.0,0.0,2026-01-03 10:17:00
991,666,826300.0,pending,1057664.0,0.0,2025-12-23 13:23:00
992,667,445200.0,disbursed,516432.0,0.0,2026-03-04 12:25:00
993,668,802100.0,active,693243.58,277297.42,2025-07-28 08:39:00
994,668,474500.0,active,349548.33,174774.17,2025-11-10 08:54:00
995,669,273800.0,active,196223.33,98111.67,2025-09-17 17:03:00
996,669,1282900.0,disbursed,1552309.0,0.0,2026-03-31 14:33:00
997,670,26000.0,disbursed,27560.0,0.0,2026-01-26 16:01:00
998,671,702700.0,active,793270.22,99158.78,2026-04-12 09:57:00
999,671,303500.0,cleared,0.0,364200.0,2026-03-25 16:47:00
1000,672,1663000.0,cleared,0.0,1762780.0,2025-08-08 17:16:00
1001,673,674400.0,pending,724980.0,0.0,2025-06-25 08:34:00
1002,673,56400.0,active,31020.0,31020.0,2025-05-27 11:00:00
1003,674,108600.0,active,58644.0,58644.0,2025-12-14 08:10:00
1004,674,1339100.0,rejected,1781003.0,0.0,2025-09-03 08:26:00
1005,675,342100.0,approved,393415.0,0.0,2025-06-01 12:51:00
1006,675,50500.0,disbursed,72720.0,0.0,2026-03-28 10:41:00
1007,676,31600.0,pending,34760.0,0.0,2025-05-04 09:12:00
1008,676,1660700.0,active,1941173.78,242646.72,2025-10-03 17:12:00
1009,676,1026000.0,cleared,0.0,1303020.0,2026-02-24 15:43:00
1010,677,58800.0,active,32340.0,32340.0,2025-11-29 14:12:00
1011,678,162900.0,disbursed,166972.5,0.0,2026-02-01 15:57:00
1012,678,859800.0,defaulted,842604.0,361116.0,2025-12-15 10:39:00
1013,679,1929800.0,rejected,2508740.0,0.0,2026-03-23 10:19:00
1014,680,1058000.0,disbursed,1438880.0,0.0,2025-12-16 11:30:00
1015,681,687100.0,defaulted,377905.0,377905.0,2025-06-03 14:42:00
1016,682,791900.0,disbursed,981956.0,0.0,2025-11-19 09:19:00
1017,683,1927900.0,disbursed,2332759.0,0.0,2026-01-24 12:25:00
1018,683,71100.0,pending,74655.0,0.0,2025-07-12 11:01:00
1019,683,385800.0,reviewing,466818.0,0.0,2025-10-23 14:54:00
1020,684,1782700.0,cleared,0.0,2406645.0,2025-10-14 10:53:00
1021,685,754100.0,active,399673.0,399673.0,2025-12-09 12:53:00
1022,686,712900.0,screening,755674.0,0.0,2025-10-21 12:18:00
1023,687,28600.0,pending,37180.0,0.0,2025-09-22 14:28:00
1024,687,1448500.0,active,540773.34,1081546.66,2025-07-15 09:16:00
1025,688,1733700.0,pending,1993755.0,0.0,2025-10-27 15:15:00
1026,689,705900.0,written_off,903552.0,0.0,2025-09-12 13:04:00
1027,690,961500.0,active,0.0,985537.5,2025-05-16 09:33:00
1028,691,830400.0,disbursed,1004784.0,0.0,2025-09-21 08:01:00
1029,691,1118300.0,active,439864.68,879729.32,2025-08-29 08:47:00
1030,692,173000.0,approved,239605.0,0.0,2025-07-21 08:51:00
1031,693,523300.0,pending,562547.5,0.0,2025-12-23 11:28:00
1032,693,5000.0,screening,5500.0,0.0,2025-12-25 10:21:00
1033,694,31000.0,written_off,0.0,34100.0,2025-07-09 12:17:00
1034,694,483400.0,pending,531740.0,0.0,2026-03-14 09:19:00
1035,694,853200.0,pending,938520.0,0.0,2025-06-24 15:38:00
1036,695,1430100.0,disbursed,1644615.0,0.0,2026-03-12 10:09:00
1037,696,1997100.0,disbursed,2246737.5,0.0,2026-04-13 08:03:00
1038,697,349100.0,screening,370046.0,0.0,2025-05-15 14:51:00
1039,698,354100.0,pending,470953.0,0.0,2025-05-08 13:54:00
1040,698,154300.0,active,93265.8,116582.2,2025-10-01 17:50:00
1041,698,783700.0,pending,901255.0,0.0,2025-05-26 09:58:00
1042,699,1885000.0,disbursed,2676700.0,0.0,2025-09-15 12:56:00
1043,700,115300.0,active,81350.56,65080.44,2025-08-23 14:00:00
1044,700,1082600.0,disbursed,1472336.0,0.0,2025-09-08 15:52:00
1045,701,1911300.0,disbursed,2370012.0,0.0,2025-09-13 12:17:00
1046,701,855100.0,disbursed,1124456.5,0.0,2026-03-20 09:03:00
1047,702,587800.0,approved,693604.0,0.0,2025-08-13 17:47:00
1048,703,1643500.0,pending,2087245.0,0.0,2026-04-21 14:18:00
1049,704,689200.0,cleared,0.0,895960.0,2025-10-10 13:09:00
1050,705,805300.0,active,0.0,825432.5,2025-09-14 11:14:00
1051,705,1342800.0,active,392396.0,1373386.0,2025-08-21 09:16:00
1052,706,61800.0,disbursed,69216.0,0.0,2025-06-30 13:17:00
1053,706,64900.0,pending,75284.0,0.0,2026-04-14 12:28:00
1054,706,1229000.0,rejected,1321175.0,0.0,2026-03-04 15:02:00
1055,707,1763900.0,pending,2028485.0,0.0,2026-01-07 12:37:00
1056,707,43100.0,defaulted,22843.0,22843.0,2026-03-20 16:44:00
1057,708,98600.0,disbursed,103530.0,0.0,2025-06-01 14:46:00
1058,709,795900.0,pending,815797.5,0.0,2025-06-23 17:45:00
1059,710,51200.0,reviewing,56320.0,0.0,2025-10-28 09:50:00
1060,711,936900.0,written_off,1021221.0,0.0,2025-12-15 17:32:00
1061,712,1890000.0,disbursed,2400300.0,0.0,2025-12-05 09:45:00
1062,712,24400.0,disbursed,28060.0,0.0,2025-05-09 14:26:00
1063,713,1098700.0,defaulted,1131661.0,0.0,2025-05-20 13:28:00
1064,713,1506200.0,disbursed,1958060.0,0.0,2026-02-07 13:11:00
1065,713,153600.0,active,40277.31,140970.69,2025-05-13 10:59:00
1066,714,8500.0,approved,10030.0,0.0,2026-03-07 13:22:00
1067,715,1966900.0,disbursed,2615977.0,0.0,2026-03-16 10:29:00
1068,715,1028300.0,reviewing,1136271.5,0.0,2025-07-18 08:40:00
1069,716,779000.0,reviewing,856900.0,0.0,2025-06-01 08:31:00
1070,716,709700.0,disbursed,901319.0,0.0,2025-12-24 12:04:00
1071,717,1340300.0,approved,1474330.0,0.0,2025-08-16 12:31:00
1072,717,1082900.0,disbursed,1386112.0,0.0,2026-01-03 10:49:00
1073,717,1833300.0,defaulted,1943298.0,0.0,2025-11-16 14:24:00
1074,718,1097300.0,active,0.0,1124732.5,2025-12-05 09:05:00
1075,718,2500.0,cleared,0.0,2625.0,2025-06-17 12:44:00
1076,719,1224700.0,cleared,0.0,1371664.0,2025-10-07 17:21:00
1077,719,87500.0,disbursed,91875.0,0.0,2025-07-01 12:08:00
1078,719,254800.0,approved,261170.0,0.0,2026-04-28 12:26:00
1079,720,1858200.0,screening,2229840.0,0.0,2026-04-14 11:26:00
1080,721,67400.0,written_off,77510.0,0.0,2026-02-07 14:32:00
1081,722,592000.0,screening,698560.0,0.0,2025-07-07 15:36:00
1082,722,1602900.0,screening,2083770.0,0.0,2026-03-21 09:00:00
1083,723,1387200.0,disbursed,1969824.0,0.0,2026-04-02 09:58:00
1084,724,398500.0,cleared,0.0,430380.0,2026-05-01 14:55:00
1085,725,83800.0,active,0.0,87990.0,2025-08-21 17:21:00
1086,725,49900.0,disbursed,57385.0,0.0,2026-02-03 08:00:00
1087,726,708400.0,active,883138.67,80285.33,2025-06-06 17:31:00
1088,727,450800.0,disbursed,522928.0,0.0,2025-12-04 08:52:00
1089,728,1239900.0,reviewing,1611870.0,0.0,2025-05-03 09:29:00
1090,729,46200.0,defaulted,25410.0,25410.0,2025-08-25 08:04:00
1091,730,110000.0,written_off,107485.71,17914.29,2026-04-04 09:25:00
1092,730,79200.0,disbursed,98208.0,0.0,2026-01-14 09:34:00
1093,730,1177600.0,disbursed,1589760.0,0.0,2026-03-07 10:11:00
1094,731,1223100.0,defaulted,721629.0,721629.0,2025-07-28 15:33:00
1095,731,678900.0,pending,862203.0,0.0,2025-09-02 13:57:00
1096,732,1925100.0,active,1844887.5,368977.5,2025-05-21 10:23:00
1097,733,1213500.0,defaulted,1048810.72,419524.28,2025-10-14 09:37:00
1098,734,6800.0,defaulted,7820.0,0.0,2026-02-02 09:01:00
1099,735,1452400.0,cleared,0.0,1597640.0,2025-10-24 09:47:00
1100,736,341600.0,approved,392840.0,0.0,2025-06-21 16:38:00
1101,737,1861900.0,pending,2094637.5,0.0,2025-06-02 15:48:00
1102,737,52900.0,disbursed,60835.0,0.0,2026-03-09 08:28:00
1103,737,1262300.0,active,311367.3,1556836.7,2025-10-25 14:17:00
1104,738,1068400.0,reviewing,1442340.0,0.0,2026-03-09 08:15:00
1105,739,238200.0,defaulted,247728.0,0.0,2026-04-20 12:16:00
1106,739,154000.0,pending,186340.0,0.0,2025-07-08 16:02:00
1107,739,91700.0,disbursed,96285.0,0.0,2025-11-11 10:28:00
1108,740,1362000.0,cleared,0.0,1566300.0,2025-12-06 14:45:00
1109,741,1452900.0,disbursed,1714422.0,0.0,2026-02-04 11:48:00
1110,742,743500.0,active,646845.0,215615.0,2025-12-05 17:44:00
1111,743,52400.0,active,37728.0,25152.0,2025-05-03 08:15:00
1112,743,656100.0,active,354294.0,354294.0,2026-01-24 14:36:00
1113,744,48200.0,cleared,0.0,50610.0,2025-08-10 08:29:00
1114,745,299100.0,disbursed,329010.0,0.0,2025-10-07 16:29:00
1115,745,96100.0,defaulted,100905.0,0.0,2025-09-05 12:58:00
1116,746,1551100.0,disbursed,1923364.0,0.0,2025-09-17 14:25:00
1117,747,142900.0,disbursed,157190.0,0.0,2025-12-19 11:17:00
1118,748,1212400.0,active,1192193.33,238438.67,2025-08-04 15:36:00
1119,749,241200.0,pending,308736.0,0.0,2026-01-09 16:37:00
1120,750,1405600.0,disbursed,1440740.0,0.0,2026-05-02 14:05:00
1121,751,125500.0,reviewing,170680.0,0.0,2025-09-03 15:42:00
1122,752,1179000.0,disbursed,1509120.0,0.0,2025-11-23 08:13:00
1123,752,1182400.0,disbursed,1211960.0,0.0,2025-12-03 15:16:00
1124,753,1349400.0,pending,1727232.0,0.0,2025-10-28 10:53:00
1125,753,64600.0,pending,74290.0,0.0,2026-04-19 15:24:00
1126,754,760900.0,pending,806554.0,0.0,2026-03-15 17:19:00
1127,755,882700.0,rejected,1129856.0,0.0,2026-01-29 13:37:00
1128,756,429300.0,pending,437886.0,0.0,2025-10-01 08:53:00
1129,756,1729300.0,pending,2490192.0,0.0,2025-07-14 11:18:00
1130,757,1232600.0,active,908015.33,454007.67,2025-07-15 15:46:00
1131,757,281700.0,reviewing,374661.0,0.0,2026-03-15 08:35:00
1132,758,39800.0,pending,43780.0,0.0,2025-11-30 08:18:00
1133,759,195800.0,reviewing,242792.0,0.0,2025-12-18 10:11:00
1134,759,439500.0,active,386760.0,96690.0,2025-11-02 10:46:00
1135,760,964400.0,pending,1060840.0,0.0,2025-11-18 17:40:00
1136,761,1597200.0,active,1176604.0,588302.0,2025-07-06 11:31:00
1137,762,323400.0,approved,362208.0,0.0,2026-04-13 13:19:00
1138,763,409500.0,defaulted,450450.0,0.0,2026-02-11 11:05:00
1139,763,227800.0,screening,275638.0,0.0,2025-09-07 08:08:00
1140,764,788200.0,cleared,0.0,1024660.0,2025-11-23 16:05:00
1141,765,150900.0,cleared,0.0,165990.0,2025-09-01 15:54:00
1142,765,1110600.0,approved,1277190.0,0.0,2025-10-26 15:47:00
1143,765,82800.0,reviewing,91080.0,0.0,2026-02-05 09:41:00
1144,766,1268700.0,screening,1668340.5,0.0,2025-10-04 13:47:00
1145,767,601900.0,reviewing,800527.0,0.0,2025-11-06 12:25:00
1146,768,1409500.0,disbursed,1916920.0,0.0,2026-03-11 09:46:00
1147,769,909400.0,disbursed,1273160.0,0.0,2025-08-30 17:00:00
1148,769,102100.0,defaulted,87295.5,29098.5,2026-02-02 10:11:00
1149,770,1201900.0,active,1117767.0,372589.0,2025-10-23 13:42:00
1150,771,783700.0,disbursed,948277.0,0.0,2025-05-23 10:21:00
1151,772,454900.0,disbursed,466272.5,0.0,2025-05-30 15:44:00
1152,772,866200.0,screening,1199687.0,0.0,2025-11-23 11:39:00
1153,773,1872200.0,disbursed,1937727.0,0.0,2026-02-15 12:37:00
1154,774,1380500.0,active,724762.5,724762.5,2026-04-10 16:39:00
1155,775,44400.0,disbursed,48840.0,0.0,2025-11-12 13:47:00
1156,776,181300.0,cleared,0.0,219373.0,2025-06-24 13:45:00
1157,776,19000.0,cleared,0.0,20140.0,2025-11-11 08:15:00
1158,776,473900.0,defaulted,587636.0,0.0,2025-09-14 14:10:00
1159,777,1433100.0,cleared,0.0,1633734.0,2025-08-23 12:56:00
1160,778,173700.0,defaulted,95535.0,95535.0,2025-12-05 12:27:00
1161,778,426000.0,active,434520.0,144840.0,2026-03-01 09:47:00
1162,779,525200.0,cleared,0.0,619736.0,2025-09-20 15:53:00
1163,779,1256400.0,defaulted,1519101.82,151910.18,2025-09-02 10:33:00
1164,780,201900.0,cleared,0.0,234204.0,2025-06-30 12:11:00
1165,780,457700.0,disbursed,581279.0,0.0,2025-10-06 12:56:00
1166,781,1253600.0,disbursed,1347620.0,0.0,2025-08-06 08:52:00
1167,782,1859600.0,pending,2361692.0,0.0,2026-03-28 08:23:00
1168,783,109200.0,approved,124488.0,0.0,2025-07-09 14:41:00
1169,784,1066900.0,defaulted,780361.13,585270.87,2025-08-17 15:03:00
1170,785,1744000.0,defaulted,1826443.65,684916.35,2025-12-19 11:08:00
1171,785,1700700.0,disbursed,2006826.0,0.0,2026-03-01 15:46:00
